"priority","url"
"0.5","https://www.bookaway.com/s/thailand/khao-sok-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/khao-sok-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/khao-sok-to-suratthani/van-minivan-by-phantip-travel-2"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-don-sak"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-don-sak"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-don-sak/high-speed-ferry-by-seatran-discovery-3"
"0.5","https://www.bookaway.com/s/thailand/don-sak-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/don-sak-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/don-sak-to-koh-tao/high-speed-ferry-by-seatran-discovery-3"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-khao-sok"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-khao-sok"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-khao-sok/high-speed-bus-ferry-by-seatran-discovery-27"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-26"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-26"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-krabi/van-minivan-by-phantip-travel-3"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-krabi/standard-bus-by-phantip-travel-6"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-ao-nang/van-minivan-by-phantip-travel-4"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-ao-nang/standard-bus-by-phantip-travel-7"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-phi-phi"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phi-phi"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phi-phi/speedboat-bus-ferry-by-phantip-travel-1"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-phi-phi"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phi-phi"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phi-phi/speedboat-bus-ferry-by-phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-phi-phi-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-suratthani/speedboat-bus-ferry-by-phantip-travel"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-railay-beach"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-railay-beach"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-railay-beach/van-minivan-by-phantip-travel-5"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-lanta/van-bus-ferry-by-phantip-travel"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-lanta/standard-bus-ferry-by-phantip-travel-18"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-phuket"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-phuket"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-phuket/standard-bus-by-phantip-travel-9"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-phuket"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-phuket"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-phuket/standard-bus-by-phantip-travel-10"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-krabi/standard-bus-ferry-by-phantip-travel-4"
"0.5","https://www.bookaway.com/s/thailand/krabi-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/krabi-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/krabi-to-koh-samui/standard-bus-ferry-by-phantip-travel-4"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-ao-nang/standard-bus-ferry-by-phantip-travel-7"
"0.5","https://www.bookaway.com/s/thailand/ao-nang-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/ao-nang-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/ao-nang-to-koh-samui/standard-bus-ferry-by-phantip-travel-7"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-koh-phi-phi"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-koh-phi-phi"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-koh-phi-phi/standard-bus-ferry-by-phantip-travel-6"
"0.5","https://www.bookaway.com/s/thailand/koh-phi-phi-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-koh-samui/standard-bus-ferry-by-phantip-travel-6"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-koh-lanta/standard-bus-ferry-by-phantip-travel-1"
"0.5","https://www.bookaway.com/s/thailand/koh-lanta-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-samui/standard-bus-ferry-by-phantip-travel-1"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-railay-beach"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-railay-beach"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-railay-beach/standard-bus-ferry-by-phantip-travel-5"
"0.5","https://www.bookaway.com/s/thailand/railay-beach-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/railay-beach-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/railay-beach-to-koh-samui/standard-bus-ferry-by-phantip-travel-5"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-phuket"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-phuket"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-phuket/standard-bus-ferry-by-phantip-travel-12"
"0.5","https://www.bookaway.com/s/thailand/phuket-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/phuket-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/phuket-to-koh-phangan/standard-bus-ferry-by-phantip-travel-12"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-krabi/standard-bus-ferry-by-phantip-travel-13"
"0.5","https://www.bookaway.com/s/thailand/krabi-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/krabi-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/krabi-to-koh-phangan/standard-bus-ferry-by-phantip-travel-13"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-ao-nang/standard-bus-ferry-by-phantip-travel-14"
"0.5","https://www.bookaway.com/s/thailand/ao-nang-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/ao-nang-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/ao-nang-to-koh-phangan/standard-bus-ferry-by-phantip-travel-14"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-17"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-17"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-koh-lanta/standard-bus-ferry-by-phantip-travel-15"
"0.5","https://www.bookaway.com/s/thailand/koh-lanta-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-phangan/standard-bus-ferry-by-phantip-travel-15"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-railay-beach"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-railay-beach"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-railay-beach/standard-bus-ferry-by-phantip-travel-16"
"1.0","https://www.bookaway.com/suppliers/phantip-travel"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-nakhon-si-thammarat"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-nakhon-si-thammarat"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-nakhon-si-thammarat/high-speed-bus-ferry-by-seatran-discovery-28"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-phatthalung"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-phatthalung"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-phatthalung/vip-bus-by-sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/phatthalung-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/phatthalung-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/phatthalung-to-bangkok/vip-bus-by-sri-suthep"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-satun"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-satun"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-satun/vip-bus-by-sri-suthep-1"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-nakhon-si-thammarat"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-nakhon-si-thammarat"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-nakhon-si-thammarat/high-speed-bus-ferry-by-seatran-discovery-29"
"0.5","https://www.bookaway.com/s/thailand/nakhon-si-thammarat-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-29"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-suratthani/tourist-bus-by-sri-suthep-5"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-suratthani/vip-bus-by-sri-suthep-3"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-33"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-trang"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-trang"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-trang/vip-bus-by-sri-suthep-4"
"0.5","https://www.bookaway.com/s/thailand/trang-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/trang-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/trang-to-bangkok/vip-bus-by-sri-suthep-4"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/nakhon-si-thammarat-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-bangkok/vip-bus-by-sri-suthep-5"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/nakhon-si-thammarat-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-bangkok/vip-bus-by-sri-suthep-6"
"1.0","https://www.bookaway.com/suppliers/sri-suthep"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-krabi/high-speed-bus-ferry-by-seatran-discovery-34"
"0.5","https://www.bookaway.com/s/thailand/krabi-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/krabi-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/krabi-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-34"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-ao-nang/high-speed-bus-ferry-by-seatran-discovery-32"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-railay-beach"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-railay-beach"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-railay-beach/high-speed-ferry-by-seatran-discovery-12"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/vietnam/hoi-an-to-da-nang"
"1.0","https://www.bookaway.com/routes/vietnam/hoi-an-to-da-nang"
"0.8","https://www.bookaway.com/routes/vietnam/hoi-an-to-da-nang/standard-minivan-by-hoi-an-express"
"0.5","https://www.bookaway.com/s/vietnam/da-nang-to-hoi-an"
"1.0","https://www.bookaway.com/routes/vietnam/da-nang-to-hoi-an"
"0.8","https://www.bookaway.com/routes/vietnam/da-nang-to-hoi-an/standard-minivan-by-hoi-an-express"
"1.0","https://www.bookaway.com/suppliers/hoi-an-express"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-koh-lanta/high-speed-bus-ferry-by-seatran-discovery-25"
"0.5","https://www.bookaway.com/s/thailand/koh-lanta-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-25"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-koh-phi-phi"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-koh-phi-phi"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-koh-phi-phi/high-speed-bus-ferry-by-seatran-discovery-31"
"0.5","https://www.bookaway.com/s/thailand/koh-phi-phi-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/koh-phi-phi-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-31"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-phuket"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-phuket"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-phuket/high-speed-bus-ferry-by-seatran-discovery-30"
"0.5","https://www.bookaway.com/s/thailand/phuket-to-koh-tao"
"1.0","https://www.bookaway.com/routes/thailand/phuket-to-koh-tao"
"0.8","https://www.bookaway.com/routes/thailand/phuket-to-koh-tao/high-speed-bus-ferry-by-seatran-discovery-30"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-tao-to-hat-yai"
"1.0","https://www.bookaway.com/routes/thailand/koh-tao-to-hat-yai"
"0.8","https://www.bookaway.com/routes/thailand/koh-tao-to-hat-yai/high-speed-bus-ferry-by-seatran-discovery-13"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-samui-to-don-sak"
"1.0","https://www.bookaway.com/routes/thailand/koh-samui-to-don-sak"
"0.8","https://www.bookaway.com/routes/thailand/koh-samui-to-don-sak/high-speed-ferry-by-seatran-discovery-18"
"0.5","https://www.bookaway.com/s/thailand/don-sak-to-koh-samui"
"1.0","https://www.bookaway.com/routes/thailand/don-sak-to-koh-samui"
"0.8","https://www.bookaway.com/routes/thailand/don-sak-to-koh-samui/high-speed-ferry-by-seatran-discovery-18"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-don-sak"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-don-sak"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-don-sak/high-speed-ferry-by-seatran-discovery-19"
"0.5","https://www.bookaway.com/s/thailand/don-sak-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/don-sak-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/don-sak-to-koh-phangan/high-speed-ferry-by-seatran-discovery-19"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-khao-sok"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-khao-sok"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-khao-sok/high-speed-bus-ferry-by-seatran-discovery-20"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-12"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phangan/high-speed-bus-ferry-by-seatran-discovery-12"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-23"
"0.5","https://www.bookaway.com/s/thailand/suratthani-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/suratthani-to-koh-phangan/high-speed-bus-ferry-by-seatran-discovery-23"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-krabi/express-bus-by-lignite-tour"
"0.5","https://www.bookaway.com/s/thailand/krabi-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/krabi-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/krabi-to-bangkok/express-bus-by-lignite-tour"
"1.0","https://www.bookaway.com/suppliers/lignite-tour"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-nakhon-si-thammarat"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-nakhon-si-thammarat"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-nakhon-si-thammarat/high-speed-bus-ferry-by-seatran-discovery-15"
"0.5","https://www.bookaway.com/s/thailand/nakhon-si-thammarat-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/nakhon-si-thammarat-to-koh-phangan/high-speed-bus-ferry-by-seatran-discovery-15"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-nakhon-si-thammarat"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-nakhon-si-thammarat"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-nakhon-si-thammarat/high-speed-bus-ferry-by-seatran-discovery-14"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-suratthani"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-suratthani/high-speed-bus-ferry-by-seatran-discovery-24"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-krabi"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-krabi"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-krabi/high-speed-bus-ferry-by-seatran-discovery-21"
"0.5","https://www.bookaway.com/s/thailand/krabi-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/krabi-to-koh-phangan"
"0.8","https://www.bookaway.com/routes/thailand/krabi-to-koh-phangan/high-speed-bus-ferry-by-seatran-discovery-21"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-ao-nang"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-ao-nang"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-ao-nang/high-speed-bus-ferry-by-seatran-discovery-22"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-phang-nga"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-phang-nga"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-phang-nga/express-bus-by-lignite-tour-1"
"1.0","https://www.bookaway.com/suppliers/lignite-tour"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-railay-beach"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-railay-beach"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-railay-beach/high-speed-ferry-by-seatran-discovery-28"
"1.0","https://www.bookaway.com/suppliers/seatran-discovery"
"0.5","https://www.bookaway.com/s/vietnam/phnom-penh-to-ho-chi-minh-saigon"
"1.0","https://www.bookaway.com/routes/vietnam/phnom-penh-to-ho-chi-minh-saigon"
"0.8","https://www.bookaway.com/routes/vietnam/phnom-penh-to-ho-chi-minh-saigon/luxury-minivan-by-mekong-express-2"
"1.0","https://www.bookaway.com/suppliers/mekong-express"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-phang-nga"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-phang-nga"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-phang-nga/vip-bus-by-lignite-tour-1"
"1.0","https://www.bookaway.com/suppliers/lignite-tour"
"0.5","https://www.bookaway.com/s/thailand/bangkok-to-chiang-mai"
"1.0","https://www.bookaway.com/routes/thailand/bangkok-to-chiang-mai"
"0.8","https://www.bookaway.com/routes/thailand/bangkok-to-chiang-mai/vip-bus-by-lignite-tour-2"
"0.5","https://www.bookaway.com/s/thailand/chiang-mai-to-bangkok"
"1.0","https://www.bookaway.com/routes/thailand/chiang-mai-to-bangkok"
"0.8","https://www.bookaway.com/routes/thailand/chiang-mai-to-bangkok/vip-bus-by-lignite-tour-2"
"1.0","https://www.bookaway.com/suppliers/lignite-tour"
"0.5","https://www.bookaway.com/s/thailand/koh-phangan-to-koh-lanta"
"1.0","https://www.bookaway.com/routes/thailand/koh-phangan-to-koh-lanta"
"0.8","https://www.bookaway.com/routes/thailand/koh-phangan-to-koh-lanta/high-speed-bus-ferry-by-seatran-discovery-19"
"0.5","https://www.bookaway.com/s/thailand/koh-lanta-to-koh-phangan"
"1.0","https://www.bookaway.com/routes/thailand/koh-lanta-to-koh-phangan"
